,league,season,game,round,week,date,home_team,away_team,home_score,away_score,status,game_id,url,team_x,home_Expected goals (xG),home_xG non-penalty,home_xG on target (xGOT),home_xG open play,home_xG set play,home_Blocked shots,home_Hit woodwork,home_Shots inside box,home_Shots off target,home_Shots on target,home_Shots outside box,home_Total shots,home_Accurate passes,home_Ball possession,home_Big chances,home_Big chances missed,home_Corners,home_Fouls committed,home_Accurate passes (%),home_Accurate crosses,home_Accurate long balls,home_Offsides,home_Opposition half,home_Own half,home_Passes,home_Throws,home_Accurate crosses (%),home_Accurate long balls (%),home_Touches in opposition box,team_y,away_Expected goals (xG),away_xG non-penalty,away_xG on target (xGOT),away_xG open play,away_xG set play,away_Blocked shots,away_Hit woodwork,away_Shots inside box,away_Shots off target,away_Shots on target,away_Shots outside box,away_Total shots,away_Accurate passes,away_Ball possession,away_Big chances,away_Big chances missed,away_Corners,away_Fouls committed,away_Accurate passes (%),away_Accurate crosses,away_Accurate long balls,away_Offsides,away_Opposition half,away_Own half,away_Passes,away_Throws,away_Accurate crosses (%),away_Accurate long balls (%),away_Touches in opposition box
320,ITA-Serie A,2223,2023-05-03 AC Milan-Cremonese,33,33,2023-05-03 19:00:00+00:00,AC Milan,Cremonese,1 , 1,FT,3919424,https://fotmob.com/matches/cremonese-vs-ac-milan/27qfxb#3919424,AC Milan,1.59,1.59,0.93,1.21,0.38,4.0,0.0,10.0,9.0,5.0,8.0,18.0,583,74,4,4,10,12,0.86,8,22,2,246,337,680,25,0.33,0.46,,Cremonese,1.20,1.20,1.05,1.19,0.01,0.0,0.0,3.0,4.0,2.0,3.0,6.0,158,26,2,1,0,12,0.66,2,18,4,57,101,240,17,0.5,0.27,
321,ITA-Serie A,2223,2023-05-03 Atalanta-Spezia,33,33,2023-05-03 16:00:00+00:00,Atalanta,Spezia,3 , 2,FT,3919419,https://fotmob.com/matches/atalanta-vs-spezia/2sun08#3919419,Atalanta,0.86,0.86,0.99,0.26,0.60,3.0,0.0,11.0,5.0,6.0,3.0,14.0,416,56,1,1,12,8,0.82,6,21,3,243,173,506,34,0.21,0.39,,Spezia,1.00,1.00,1.74,0.85,0.15,1.0,1.0,7.0,4.0,4.0,2.0,9.0,324,44,1,0,3,10,0.78,5,15,0,96,228,415,29,0.71,0.32,
322,ITA-Serie A,2223,2023-05-03 Hellas Verona-Inter,33,33,2023-05-03 19:00:00+00:00,Hellas Verona,Inter,0 , 6,FT,3919421,https://fotmob.com/matches/inter-vs-hellas-verona/2u0z0c#3919421,Hellas Verona,0.55,0.55,0.13,0.43,0.12,2.0,0.0,5.0,3.0,2.0,2.0,7.0,162,26,1,1,2,4,0.68,4,30,0,71,91,239,16,0.33,0.54,,Inter,2.70,2.70,3.96,1.62,1.08,3.0,0.0,15.0,7.0,10.0,5.0,20.0,654,74,6,4,7,11,0.92,6,31,1,214,440,712,12,0.3,0.67,
323,ITA-Serie A,2223,2023-05-03 Juventus-Lecce,33,33,2023-05-03 16:00:00+00:00,Juventus,Lecce,2 , 1,FT,3919422,https://fotmob.com/matches/juventus-vs-lecce/38ed1f#3919422,Juventus,1.84,1.84,1.00,0.77,1.07,2.0,1.0,11.0,10.0,4.0,5.0,16.0,403,55,2,2,6,11,0.86,6,22,3,153,250,471,13,0.32,0.61,,Lecce,1.71,0.92,1.28,0.15,0.78,3.0,0.0,9.0,6.0,5.0,5.0,14.0,310,45,1,0,7,10,0.81,8,27,4,149,161,382,21,0.28,0.52,
324,ITA-Serie A,2223,2023-05-03 Lazio-Sassuolo,33,33,2023-05-03 19:00:00+00:00,Lazio,Sassuolo,2 , 0,FT,3919423,https://fotmob.com/matches/sassuolo-vs-lazio/28x1ic#3919423,Lazio,1.86,1.86,2.06,1.86,0.00,2.0,0.0,8.0,6.0,5.0,5.0,13.0,448,49,4,2,1,13,0.87,1,26,2,142,306,515,16,0.25,0.55,,Sassuolo,0.91,0.91,0.26,0.81,0.10,5.0,1.0,9.0,6.0,2.0,4.0,13.0,454,51,0,0,2,13,0.86,4,35,1,208,246,527,28,0.27,0.59,
325,ITA-Serie A,2223,2023-05-03 Monza-Roma,33,33,2023-05-03 19:00:00+00:00,Monza,Roma,1 , 1,FT,3919425,https://fotmob.com/matches/monza-vs-roma/1wp34b#3919425,Monza,0.89,0.89,0.65,0.48,0.40,1.0,0.0,7.0,3.0,4.0,1.0,8.0,410,59,0,0,4,13,0.81,3,45,0,159,251,505,18,0.23,0.59,,Roma,1.05,1.05,1.15,0.73,0.32,3.0,0.0,12.0,3.0,8.0,2.0,14.0,266,41,2,1,3,15,0.77,9,25,1,142,124,344,23,0.43,0.52,
326,ITA-Serie A,2223,2023-05-03 Salernitana-Fiorentina,33,33,2023-05-03 16:00:00+00:00,Salernitana,Fiorentina,3 , 3,FT,3919426,https://fotmob.com/matches/salernitana-vs-fiorentina/1v4fmr#3919426,Salernitana,1.11,0.32,1.46,0.32,0.00,0.0,0.0,2.0,1.0,3.0,2.0,4.0,252,47,1,0,2,18,0.75,1,17,2,76,176,337,24,0.2,0.38,,Fiorentina,1.85,1.85,2.20,1.47,0.39,4.0,0.0,10.0,5.0,3.0,2.0,12.0,275,53,3,1,3,15,0.74,6,20,0,122,153,374,24,0.35,0.33,
327,ITA-Serie A,2223,2023-05-03 Sampdoria-Torino,33,33,2023-05-03 16:00:00+00:00,Sampdoria,Torino,0 , 2,FT,3919427,https://fotmob.com/matches/torino-vs-sampdoria/37dkkf#3919427,Sampdoria,0.29,0.29,0.00,0.19,0.10,4.0,0.0,4.0,3.0,0.0,3.0,7.0,312,41,0,0,2,13,0.76,4,28,1,132,180,411,15,0.31,0.41,,Torino,1.99,1.99,0.66,0.70,1.28,3.0,0.0,10.0,5.0,4.0,2.0,12.0,499,59,3,1,3,12,0.85,8,18,1,220,279,585,16,0.32,0.37,
328,ITA-Serie A,2223,2023-05-04 Empoli-Bologna,33,33,2023-05-04 18:45:00+00:00,Empoli,Bologna,3 , 1,FT,3919420,https://fotmob.com/matches/empoli-vs-bologna/2sp48l#3919420,Empoli,0.97,0.97,1.36,0.43,0.54,3.0,0.0,7.0,7.0,3.0,6.0,13.0,147,28,1,0,2,15,0.67,2,13,0,52,95,221,16,0.2,0.25,,Bologna,2.03,1.24,1.08,1.04,0.20,6.0,0.0,12.0,9.0,3.0,6.0,18.0,492,72,3,2,5,16,0.86,7,42,3,256,236,571,31,0.3,0.68,
329,ITA-Serie A,2223,2023-05-04 Udinese-SSC Napoli,33,33,2023-05-04 18:45:00+00:00,Udinese,SSC Napoli,1 , 1,FT,3919428,https://fotmob.com/matches/udinese-vs-ssc-napoli/2tmb0l#3919428,Udinese,0.33,0.33,0.76,0.30,0.03,1.0,0.0,4.0,3.0,3.0,3.0,7.0,248,35,0,0,2,15,0.76,3,23,1,87,161,325,14,0.43,0.43,,SSC Napoli,0.48,0.48,0.57,0.27,0.21,1.0,0.0,5.0,2.0,4.0,2.0,7.0,515,65,0,0,6,13,0.88,3,23,1,255,260,586,19,0.18,0.56,
330,ITA-Serie A,2223,2023-05-06 AC Milan-Lazio,34,34,2023-05-06 13:00:00+00:00,AC Milan,Lazio,2 , 0,FT,3919353,https://fotmob.com/matches/lazio-vs-ac-milan/2f4m36#3919353,AC Milan,0.85,0.85,1.40,0.63,0.21,3.0,0.0,6.0,4.0,3.0,4.0,10.0,494,52,2,1,6,10,0.88,3,23,2,166,328,561,16,0.2,0.45,,Lazio,1.23,1.23,0.00,0.76,0.47,3.0,0.0,6.0,5.0,0.0,2.0,8.0,461,48,1,1,4,8,0.87,2,17,1,203,258,530,15,0.22,0.49,
331,ITA-Serie A,2223,2023-05-06 Cremonese-Spezia,34,34,2023-05-06 18:45:00+00:00,Cremonese,Spezia,2 , 0,FT,3919350,https://fotmob.com/matches/cremonese-vs-spezia/2l30sk#3919350,Cremonese,0.90,0.90,1.11,0.44,0.46,2.0,0.0,6.0,3.0,4.0,3.0,9.0,168,30,1,0,3,8,0.67,4,19,0,46,122,251,17,0.67,0.36,,Spezia,1.30,1.30,0.80,0.88,0.42,5.0,1.0,11.0,5.0,8.0,7.0,18.0,472,70,0,0,13,6,0.83,7,25,4,202,270,571,36,0.23,0.47,
332,ITA-Serie A,2223,2023-05-06 Roma-Inter,34,34,2023-05-06 16:00:00+00:00,Roma,Inter,0 , 2,FT,3919355,https://fotmob.com/matches/inter-vs-roma/2hby2d#3919355,Roma,0.97,0.97,0.33,0.54,0.42,5.0,0.0,10.0,7.0,3.0,5.0,15.0,388,50,1,1,12,8,0.85,9,32,0,193,195,456,20,0.31,0.62,,Inter,0.73,0.73,1.31,0.71,0.02,3.0,1.0,3.0,3.0,4.0,7.0,10.0,396,50,2,0,5,13,0.86,2,31,0,140,256,461,8,0.18,0.55,
333,ITA-Serie A,2223,2023-05-07 Atalanta-Juventus,34,34,2023-05-07 10:30:00+00:00,Atalanta,Juventus,0 , 2,FT,3919349,https://fotmob.com/matches/atalanta-vs-juventus/2sw7tm#3919349,Atalanta,1.09,1.09,0.18,0.82,0.26,10.0,2.0,11.0,13.0,1.0,13.0,24.0,507,59,1,1,7,13,0.87,8,27,0,337,170,581,22,0.35,0.59,,Juventus,1.00,1.00,1.77,0.94,0.06,3.0,0.0,7.0,2.0,5.0,3.0,10.0,337,41,2,1,3,16,0.83,2,35,2,141,196,408,16,0.25,0.65,
334,ITA-Serie A,2223,2023-05-07 Lecce-Hellas Verona,34,34,2023-05-07 18:45:00+00:00,Lecce,Hellas Verona,0 , 1,FT,3919352,https://fotmob.com/matches/hellas-verona-vs-lecce/38ajr6#3919352,Lecce,0.82,0.82,0.13,0.55,0.27,4.0,0.0,8.0,9.0,2.0,7.0,15.0,281,52,0,0,4,11,0.72,4,19,2,160,121,393,28,0.17,0.28,,Hellas Verona,0.77,0.77,0.60,0.55,0.22,1.0,1.0,5.0,5.0,3.0,4.0,9.0,243,48,2,2,4,13,0.67,5,29,2,115,128,365,24,0.45,0.4,
335,ITA-Serie A,2223,2023-05-07 SSC Napoli-Fiorentina,34,34,2023-05-07 16:00:00+00:00,SSC Napoli,Fiorentina,1 , 0,FT,3919354,https://fotmob.com/matches/fiorentina-vs-ssc-napoli/2swm0q#3919354,SSC Napoli,1.96,0.39,1.98,0.39,0.06,1.0,0.0,8.0,6.0,3.0,2.0,10.0,356,47,2,1,0,12,0.84,2,32,1,110,246,423,15,0.33,0.55,,Fiorentina,1.14,1.14,0.45,1.08,0.06,6.0,0.0,13.0,6.0,3.0,2.0,15.0,399,53,1,1,5,15,0.85,8,40,3,182,217,467,14,0.32,0.62,
336,ITA-Serie A,2223,2023-05-07 Torino-Monza,34,34,2023-05-07 13:00:00+00:00,Torino,Monza,1 , 1,FT,3919357,https://fotmob.com/matches/monza-vs-torino/276icu#3919357,Torino,0.91,0.91,1.05,0.67,0.24,7.0,0.0,12.0,2.0,5.0,2.0,14.0,372,53,0,0,7,16,0.82,4,19,0,181,191,456,12,0.19,0.41,,Monza,0.87,0.87,1.57,0.70,0.17,0.0,0.0,4.0,2.0,8.0,6.0,10.0,324,47,1,1,4,9,0.8,5,31,1,110,214,405,11,0.42,0.46,
337,ITA-Serie A,2223,2023-05-08 Empoli-Salernitana,34,34,2023-05-08 16:30:00+00:00,Empoli,Salernitana,2 , 1,FT,3919351,https://fotmob.com/matches/salernitana-vs-empoli/1v441n#3919351,Empoli,2.33,2.33,1.35,0.44,1.89,1.0,1.0,8.0,6.0,4.0,3.0,11.0,327,49,3,2,8,11,0.8,5,23,3,103,224,408,25,0.31,0.41,,Salernitana,0.72,0.72,0.18,0.40,0.32,4.0,0.0,8.0,7.0,2.0,5.0,13.0,357,51,0,0,7,18,0.84,3,27,1,147,210,427,16,0.14,0.56,
338,ITA-Serie A,2223,2023-05-08 Sassuolo-Bologna,34,34,2023-05-08 18:45:00+00:00,Sassuolo,Bologna,1 , 1,FT,3919356,https://fotmob.com/matches/sassuolo-vs-bologna/2mbw4l#3919356,Sassuolo,0.31,0.31,0.36,0.31,0.04,2.0,0.0,3.0,2.0,2.0,3.0,6.0,428,48,0,0,4,12,0.87,2,34,2,213,215,490,17,0.13,0.59,,Bologna,0.51,0.51,0.51,0.46,0.05,3.0,0.0,3.0,6.0,3.0,9.0,12.0,477,52,0,0,4,14,0.89,0,24,4,169,308,535,15,0.0,0.51,
339,ITA-Serie A,2223,2023-05-08 Udinese-Sampdoria,34,34,2023-05-08 16:30:00+00:00,Udinese,Sampdoria,2 , 0,FT,3919358,https://fotmob.com/matches/udinese-vs-sampdoria/2tp2tx#3919358,Udinese,1.03,1.03,1.51,0.74,0.29,4.0,0.0,8.0,3.0,6.0,5.0,13.0,386,46,1,0,7,15,0.83,4,23,0,157,229,467,10,0.33,0.49,,Sampdoria,0.90,0.90,0.96,0.73,0.17,0.0,1.0,5.0,8.0,3.0,6.0,11.0,474,54,1,1,3,12,0.87,3,24,1,190,284,542,15,0.19,0.65,
340,ITA-Serie A,2223,2023-05-12 Lazio-Lecce,35,35,2023-05-12 18:45:00+00:00,Lazio,Lecce,2 , 2,FT,3919364,https://fotmob.com/matches/lazio-vs-lecce/2t4wio#3919364,Lazio,1.73,1.73,1.33,1.68,0.05,8.0,1.0,12.0,6.0,6.0,8.0,20.0,491,67,1,0,2,11,0.82,7,22,0,255,236,600,32,0.35,0.44,,Lecce,1.42,0.63,1.09,0.36,0.28,2.0,0.0,7.0,7.0,4.0,6.0,13.0,203,33,1,1,3,13,0.69,4,20,0,118,85,296,18,0.31,0.26,
341,ITA-Serie A,2223,2023-05-13 Inter-Sassuolo,35,35,2023-05-13 18:45:00+00:00,Inter,Sassuolo,4 , 2,FT,3919362,https://fotmob.com/matches/sassuolo-vs-inter/29tzz6#3919362,Inter,1.37,1.37,1.45,1.31,0.06,3.0,0.0,7.0,5.0,3.0,4.0,11.0,445,51,2,1,1,12,0.88,4,37,3,147,298,507,13,0.5,0.6,,Sassuolo,2.29,2.29,2.27,2.12,0.16,3.0,0.0,10.0,8.0,5.0,6.0,16.0,415,49,4,2,5,8,0.88,10,28,2,263,152,471,12,0.37,0.68,
342,ITA-Serie A,2223,2023-05-13 Salernitana-Atalanta,35,35,2023-05-13 13:00:00+00:00,Salernitana,Atalanta,1 , 0,FT,3919366,https://fotmob.com/matches/salernitana-vs-atalanta/1v0w82#3919366,Salernitana,0.54,0.54,0.54,0.44,0.10,2.0,0.0,5.0,4.0,4.0,5.0,10.0,375,52,2,2,5,9,0.8,3,24,1,151,224,469,31,0.17,0.41,,Atalanta,1.19,1.19,0.48,1.04,0.15,2.0,0.0,10.0,8.0,3.0,3.0,13.0,360,48,2,2,3,18,0.82,5,16,2,157,203,437,23,0.33,0.35,
343,ITA-Serie A,2223,2023-05-13 Spezia-AC Milan,35,35,2023-05-13 16:00:00+00:00,Spezia,AC Milan,2 , 0,FT,3919368,https://fotmob.com/matches/ac-milan-vs-spezia/2tafp0#3919368,Spezia,1.80,1.80,1.33,0.64,1.16,4.0,1.0,11.0,6.0,4.0,3.0,14.0,188,41,3,2,6,15,0.7,8,24,1,105,83,269,25,0.33,0.42,,AC Milan,1.03,1.03,0.13,0.52,0.52,5.0,2.0,8.0,6.0,3.0,6.0,14.0,300,59,1,1,9,11,0.76,6,16,2,129,171,393,24,0.19,0.33,
344,ITA-Serie A,2223,2023-05-14 Bologna-Roma,35,35,2023-05-14 16:00:00+00:00,Bologna,Roma,0 , 0,FT,3919359,https://fotmob.com/matches/roma-vs-bologna/2uda6h#3919359,Bologna,0.41,0.41,0.33,0.38,0.02,5.0,0.0,1.0,4.0,3.0,11.0,12.0,630,72,0,0,3,12,0.89,1,29,0,281,349,705,19,0.08,0.62,,Roma,1.19,1.19,0.41,0.82,0.36,1.0,0.0,4.0,4.0,2.0,3.0,7.0,199,28,3,3,6,11,0.76,3,16,0,100,99,263,26,0.16,0.38,
345,ITA-Serie A,2223,2023-05-14 Fiorentina-Udinese,35,35,2023-05-14 13:00:00+00:00,Fiorentina,Udinese,2 , 0,FT,3919360,https://fotmob.com/matches/fiorentina-vs-udinese/2few0w#3919360,Fiorentina,2.15,2.15,1.81,1.81,0.34,5.0,2.0,10.0,10.0,3.0,8.0,18.0,294,45,5,3,3,15,0.81,4,34,2,133,161,361,17,0.31,0.59,,Udinese,0.28,0.28,0.01,0.28,0.00,1.0,1.0,4.0,3.0,1.0,1.0,5.0,364,55,0,0,3,15,0.83,0,30,1,97,267,438,24,0.0,0.61,
346,ITA-Serie A,2223,2023-05-14 Hellas Verona-Torino,35,35,2023-05-14 10:30:00+00:00,Hellas Verona,Torino,0 , 1,FT,3919361,https://fotmob.com/matches/torino-vs-hellas-verona/37b1fo#3919361,Hellas Verona,0.51,0.51,0.25,0.47,0.04,6.0,1.0,4.0,4.0,4.0,10.0,14.0,234,42,1,1,3,8,0.7,0,35,0,100,134,332,17,0.0,0.52,,Torino,1.85,1.85,2.09,1.65,0.20,2.0,0.0,14.0,5.0,8.0,1.0,15.0,379,58,5,5,4,17,0.79,5,20,0,185,194,477,22,0.36,0.3,
347,ITA-Serie A,2223,2023-05-14 Juventus-Cremonese,35,35,2023-05-14 18:45:00+00:00,Juventus,Cremonese,2 , 0,FT,3919363,https://fotmob.com/matches/cremonese-vs-juventus/2l4jdm#3919363,Juventus,1.66,1.66,1.30,0.93,0.73,7.0,0.0,18.0,9.0,8.0,6.0,24.0,590,69,2,1,7,15,0.9,4,35,2,352,238,657,25,0.19,0.83,,Cremonese,0.09,0.09,0.13,0.07,0.02,0.0,0.0,0.0,1.0,2.0,3.0,3.0,225,31,0,0,0,5,0.77,0,16,2,93,132,294,14,0.0,0.33,
348,ITA-Serie A,2223,2023-05-14 Monza-SSC Napoli,35,35,2023-05-14 13:00:00+00:00,Monza,SSC Napoli,2 , 0,FT,3919365,https://fotmob.com/matches/monza-vs-ssc-napoli/27vdst#3919365,Monza,1.28,1.28,1.21,1.09,0.19,2.0,0.0,9.0,4.0,4.0,1.0,10.0,330,45,1,0,6,11,0.79,3,21,2,132,198,419,12,0.2,0.42,,SSC Napoli,1.15,1.15,0.85,0.94,0.21,4.0,0.0,13.0,9.0,7.0,7.0,20.0,452,55,0,0,10,13,0.88,6,32,1,305,147,515,12,0.21,0.86,
349,ITA-Serie A,2223,2023-05-15 Sampdoria-Empoli,35,35,2023-05-15 18:45:00+00:00,Sampdoria,Empoli,1 , 1,FT,3919367,https://fotmob.com/matches/empoli-vs-sampdoria/2syz9u#3919367,Sampdoria,1.30,1.30,0.79,0.99,0.31,4.0,0.0,8.0,6.0,3.0,5.0,13.0,255,42,1,1,1,16,0.72,7,17,2,104,151,353,19,0.44,0.31,,Empoli,1.64,1.64,0.53,1.55,0.08,4.0,0.0,12.0,9.0,4.0,5.0,17.0,411,58,1,1,2,14,0.85,5,15,3,184,227,484,22,0.28,0.34,
350,ITA-Serie A,2223,2023-05-19 Sassuolo-Monza,36,36,2023-05-19 18:45:00+00:00,Sassuolo,Monza,1 , 2,FT,3919376,https://fotmob.com/matches/monza-vs-sassuolo/1q52rz#3919376,Sassuolo,1.65,0.86,1.18,0.59,0.27,3.0,0.0,9.0,6.0,4.0,4.0,13.0,355,45,1,0,6,10,0.83,6,25,1,205,150,426,10,0.3,0.66,,Monza,1.66,1.66,1.77,1.48,0.17,6.0,0.0,10.0,5.0,6.0,7.0,17.0,474,55,2,0,3,17,0.88,7,36,4,205,269,540,19,0.41,0.65,
351,ITA-Serie A,2223,2023-05-20 AC Milan-Sampdoria,36,36,2023-05-20 18:45:00+00:00,AC Milan,Sampdoria,5 , 1,FT,3919373,https://fotmob.com/matches/ac-milan-vs-sampdoria/2tatxf#3919373,AC Milan,3.80,3.01,4.66,2.48,0.53,5.0,0.0,15.0,5.0,9.0,4.0,19.0,569,62,8,3,7,9,0.9,10,25,2,315,254,630,13,0.53,0.68,,Sampdoria,0.62,0.62,0.92,0.49,0.13,0.0,0.0,3.0,3.0,3.0,3.0,6.0,317,38,0,0,2,10,0.84,0,22,1,113,204,378,13,0.0,0.54,
352,ITA-Serie A,2223,2023-05-20 Atalanta-Hellas Verona,36,36,2023-05-20 16:00:00+00:00,Atalanta,Hellas Verona,3 , 1,FT,3919369,https://fotmob.com/matches/atalanta-vs-hellas-verona/2sso04#3919369,Atalanta,1.39,1.39,1.34,1.12,0.27,5.0,0.0,9.0,3.0,5.0,4.0,13.0,471,59,1,0,6,9,0.82,6,24,4,205,266,575,28,0.4,0.41,,Hellas Verona,0.94,0.94,1.38,0.77,0.17,4.0,2.0,5.0,4.0,2.0,5.0,10.0,293,41,2,1,3,11,0.76,3,23,1,113,180,388,14,0.19,0.45,
353,ITA-Serie A,2223,2023-05-20 Cremonese-Bologna,36,36,2023-05-20 13:00:00+00:00,Cremonese,Bologna,1 , 5,FT,3919370,https://fotmob.com/matches/cremonese-vs-bologna/2ktxjk#3919370,Cremonese,1.26,1.26,0.21,0.79,0.47,6.0,0.0,10.0,5.0,2.0,3.0,13.0,286,37,1,1,3,7,0.81,7,19,1,126,160,352,8,0.37,0.46,,Bologna,2.70,2.70,4.21,1.91,0.79,2.0,0.0,11.0,8.0,9.0,8.0,19.0,555,63,6,1,9,13,0.89,6,24,1,167,388,623,16,0.55,0.56,
354,ITA-Serie A,2223,2023-05-21 Lecce-Spezia,36,36,2023-05-21 10:30:00+00:00,Lecce,Spezia,0 , 0,FT,3919372,https://fotmob.com/matches/spezia-vs-lecce/38co0l#3919372,Lecce,0.29,0.29,0.03,0.12,0.17,2.0,0.0,1.0,3.0,1.0,5.0,6.0,183,40,0,0,2,15,0.68,1,25,2,101,82,268,24,0.06,0.39,,Spezia,0.79,0.79,0.00,0.24,0.55,6.0,0.0,4.0,8.0,0.0,10.0,14.0,320,60,1,1,5,16,0.77,1,20,0,129,191,415,37,0.06,0.38,
355,ITA-Serie A,2223,2023-05-21 SSC Napoli-Inter,36,36,2023-05-21 16:00:00+00:00,SSC Napoli,Inter,3 , 1,FT,3919374,https://fotmob.com/matches/inter-vs-ssc-napoli/2u0kq3#3919374,SSC Napoli,1.72,1.72,2.90,1.16,0.56,5.0,0.0,15.0,8.0,9.0,7.0,22.0,781,70,2,1,4,10,0.93,3,24,1,567,214,842,13,0.21,0.71,,Inter,0.56,0.56,0.85,0.56,0.00,2.0,0.0,4.0,2.0,2.0,2.0,6.0,283,30,1,0,1,14,0.82,4,18,2,71,212,344,9,0.4,0.38,
356,ITA-Serie A,2223,2023-05-21 Torino-Fiorentina,36,36,2023-05-21 13:00:00+00:00,Torino,Fiorentina,1 , 1,FT,3919377,https://fotmob.com/matches/fiorentina-vs-torino/2s4nb6#3919377,Torino,1.06,1.06,1.00,0.73,0.33,1.0,0.0,9.0,5.0,4.0,1.0,10.0,427,57,0,0,3,9,0.85,6,30,5,134,293,505,14,0.46,0.49,,Fiorentina,0.78,0.78,0.80,0.74,0.04,3.0,0.0,4.0,4.0,1.0,4.0,8.0,290,43,1,0,3,11,0.77,4,29,1,126,164,376,19,0.21,0.38,
357,ITA-Serie A,2223,2023-05-21 Udinese-Lazio,36,36,2023-05-21 18:45:00+00:00,Udinese,Lazio,0 , 1,FT,3919378,https://fotmob.com/matches/lazio-vs-udinese/2fhtto#3919378,Udinese,0.55,0.55,0.25,0.43,0.12,4.0,0.0,5.0,6.0,2.0,7.0,12.0,363,39,0,0,3,15,0.86,2,30,2,154,209,422,15,0.17,0.53,,Lazio,2.03,1.24,2.82,1.14,0.10,3.0,1.0,10.0,7.0,4.0,4.0,14.0,591,61,4,3,8,9,0.91,4,30,1,307,284,653,13,0.2,0.68,
358,ITA-Serie A,2223,2023-05-22 Empoli-Juventus,36,36,2023-05-22 18:45:00+00:00,Empoli,Juventus,4 , 1,FT,3919371,https://fotmob.com/matches/empoli-vs-juventus/2t05wr#3919371,Empoli,2.87,2.08,3.28,1.07,1.01,1.0,0.0,11.0,6.0,7.0,3.0,14.0,224,39,6,2,3,20,0.75,5,20,3,62,162,299,13,0.45,0.38,,Juventus,1.85,1.85,1.00,0.71,1.15,4.0,1.0,13.0,11.0,4.0,6.0,19.0,372,61,3,3,7,19,0.82,9,30,0,145,227,451,30,0.26,0.58,
359,ITA-Serie A,2223,2023-05-22 Roma-Salernitana,36,36,2023-05-22 16:30:00+00:00,Roma,Salernitana,2 , 2,FT,3919375,https://fotmob.com/matches/salernitana-vs-roma/1wha1b#3919375,Roma,1.39,1.39,1.40,0.84,0.56,10.0,0.0,14.0,7.0,5.0,8.0,22.0,454,59,1,1,6,9,0.84,5,19,0,227,227,542,34,0.26,0.48,,Salernitana,1.12,1.12,2.08,1.12,0.00,2.0,0.0,3.0,3.0,3.0,5.0,8.0,292,41,2,0,4,14,0.75,0,21,1,118,174,388,22,0.0,0.36,
360,ITA-Serie A,2223,2023-05-26 Sampdoria-Sassuolo,37,37,2023-05-26 18:45:00+00:00,Sampdoria,Sassuolo,2 , 2,FT,3919387,https://fotmob.com/matches/sassuolo-vs-sampdoria/2mlfrf#3919387,Sampdoria,2.18,2.18,0.97,1.48,0.69,5.0,1.0,11.0,9.0,3.0,6.0,17.0,317,48,5,4,8,14,0.77,5,28,3,151,166,410,17,0.25,0.48,,Sassuolo,2.94,2.94,2.53,2.92,0.02,6.0,1.0,15.0,8.0,8.0,7.0,22.0,388,52,4,2,4,10,0.83,3,24,3,197,191,465,20,0.21,0.55,
361,ITA-Serie A,2223,2023-05-27 Fiorentina-Roma,37,37,2023-05-27 16:00:00+00:00,Fiorentina,Roma,2 , 1,FT,3919380,https://fotmob.com/matches/fiorentina-vs-roma/2gak0t#3919380,Fiorentina,2.50,2.50,2.31,1.71,0.79,6.0,0.0,9.0,3.0,6.0,6.0,15.0,437,66,4,2,7,11,0.88,8,32,0,234,203,494,24,0.24,0.67,,Roma,1.24,1.24,1.39,1.12,0.12,1.0,0.0,6.0,3.0,4.0,2.0,8.0,194,34,2,1,4,12,0.73,3,24,2,45,149,264,18,0.38,0.44,
362,ITA-Serie A,2223,2023-05-27 Inter-Atalanta,37,37,2023-05-27 18:45:00+00:00,Inter,Atalanta,3 , 2,FT,3919382,https://fotmob.com/matches/atalanta-vs-inter/2fo2u8#3919382,Inter,2.79,2.79,3.10,2.47,0.32,3.0,0.0,10.0,6.0,11.0,10.0,20.0,426,52,3,0,9,8,0.88,4,35,1,123,303,485,13,0.18,0.66,,Atalanta,0.94,0.94,0.52,0.66,0.28,4.0,1.0,6.0,5.0,3.0,6.0,12.0,393,48,1,0,7,18,0.86,4,22,1,185,208,459,12,0.29,0.51,
363,ITA-Serie A,2223,2023-05-27 Salernitana-Udinese,37,37,2023-05-27 13:00:00+00:00,Salernitana,Udinese,3 , 2,FT,3919386,https://fotmob.com/matches/salernitana-vs-udinese/1vpeek#3919386,Salernitana,1.20,1.20,2.17,0.96,0.24,5.0,0.0,5.0,3.0,3.0,6.0,11.0,327,48,1,0,2,12,0.82,4,24,0,168,159,401,19,0.31,0.62,,Udinese,2.28,2.28,1.95,2.28,0.00,1.0,0.0,6.0,5.0,4.0,4.0,10.0,352,52,4,2,1,22,0.8,2,23,1,141,211,438,16,0.25,0.41,
364,ITA-Serie A,2223,2023-05-27 Spezia-Torino,37,37,2023-05-27 13:00:00+00:00,Spezia,Torino,0 , 4,FT,3919388,https://fotmob.com/matches/torino-vs-spezia/37d5dk#3919388,Spezia,0.86,0.86,0.06,0.61,0.25,3.0,0.0,3.0,5.0,1.0,6.0,9.0,239,49,1,1,5,14,0.74,1,14,4,153,86,323,34,0.05,0.3,,Torino,1.00,1.00,2.33,0.65,0.36,4.0,2.0,6.0,3.0,4.0,5.0,11.0,255,51,3,1,2,13,0.73,0,32,1,111,144,350,16,0.0,0.44,
