,league,season,game,round,week,date,home_team,away_team,home_score,away_score,status,game_id,url,team_x,home_Expected goals (xG),home_xG non-penalty,home_xG on target (xGOT),home_xG open play,home_xG set play,home_Blocked shots,home_Hit woodwork,home_Shots inside box,home_Shots off target,home_Shots on target,home_Shots outside box,home_Total shots,home_Accurate passes,home_Ball possession,home_Big chances,home_Big chances missed,home_Corners,home_Fouls committed,home_Accurate passes (%),home_Accurate crosses,home_Accurate long balls,home_Offsides,home_Opposition half,home_Own half,home_Passes,home_Throws,home_Touches in opposition box,home_Accurate crosses (%),home_Accurate long balls (%),team_y,away_Expected goals (xG),away_xG non-penalty,away_xG on target (xGOT),away_xG open play,away_xG set play,away_Blocked shots,away_Hit woodwork,away_Shots inside box,away_Shots off target,away_Shots on target,away_Shots outside box,away_Total shots,away_Accurate passes,away_Ball possession,away_Big chances,away_Big chances missed,away_Corners,away_Fouls committed,away_Accurate passes (%),away_Accurate crosses,away_Accurate long balls,away_Offsides,away_Opposition half,away_Own half,away_Passes,away_Throws,away_Touches in opposition box,away_Accurate crosses (%),away_Accurate long balls (%)
135,ITA-Serie A,2324,2023-12-03 Lecce-Bologna,14,14,2023-12-03 11:30:00+00:00,Lecce,Bologna,1 , 1,FT,4230666,https://fotmob.com/matches/bologna-vs-lecce/382i4x#4230666,Lecce,1.55,0.76,1.17,0.50,0.27,6.0,0.0,6.0,4.0,4.0,8.0,14.0,314,42,2,1,6,12,0.8,5,27,0,112,202,392,20,21,0.23,0.47,Bologna,1.24,1.24,0.93,1.09,0.16,2.0,0.0,7.0,5.0,4.0,4.0,11.0,473,58,3,3,3,18,0.86,2,18,1,212,261,551,15,20,0.2,0.49
136,ITA-Serie A,2324,2023-12-03 SSC Napoli-Inter,14,14,2023-12-03 19:45:00+00:00,SSC Napoli,Inter,0 , 3,FT,4230671,https://fotmob.com/matches/inter-vs-ssc-napoli/2u0kq3#4230671,SSC Napoli,0.57,0.57,1.19,0.51,0.06,5.0,1.0,10.0,6.0,4.0,5.0,15.0,472,57,1,1,6,2,0.87,5,36,3,228,244,540,24,23,0.28,0.58,Inter,2.69,2.69,2.82,2.66,0.03,2.0,0.0,7.0,5.0,4.0,4.0,11.0,327,43,3,1,4,13,0.82,6,16,4,170,157,400,14,21,0.33,0.39
137,ITA-Serie A,2324,2023-12-03 Sassuolo-Roma,14,14,2023-12-03 17:00:00+00:00,Sassuolo,Roma,1 , 2,FT,4230673,https://fotmob.com/matches/sassuolo-vs-roma/2absmd#4230673,Sassuolo,0.92,0.92,0.87,0.88,0.04,2.0,0.0,4.0,4.0,2.0,4.0,8.0,248,34,1,0,1,10,0.79,2,23,0,123,125,315,11,12,0.25,0.48,Roma,2.28,1.49,2.71,1.40,0.09,5.0,0.0,8.0,3.0,7.0,7.0,15.0,545,66,3,2,11,11,0.88,4,32,2,266,279,616,16,22,0.13,0.57
138,ITA-Serie A,2324,2023-12-03 Udinese-Hellas Verona,14,14,2023-12-03 14:00:00+00:00,Udinese,Hellas Verona,3 , 3,FT,4230670,https://fotmob.com/matches/udinese-vs-hellas-verona/2tmp9u#4230670,Udinese,1.91,1.91,2.10,1.01,0.90,1.0,1.0,7.0,5.0,6.0,5.0,12.0,181,39,4,2,5,16,0.69,6,21,3,80,101,264,18,12,0.43,0.36,Hellas Verona,1.41,0.62,2.16,0.50,0.12,4.0,0.0,7.0,5.0,4.0,6.0,13.0,298,61,2,0,3,13,0.74,5,32,1,132,166,402,27,22,0.17,0.55
139,ITA-Serie A,2324,2023-12-04 Torino-Atalanta,14,14,2023-12-04 19:45:00+00:00,Torino,Atalanta,3 , 0,FT,4230665,https://fotmob.com/matches/atalanta-vs-torino/2s0bp4#4230665,Torino,1.69,0.90,2.02,0.81,0.08,0.0,0.0,5.0,4.0,5.0,4.0,9.0,390,54,2,0,4,12,0.81,3,18,2,178,212,481,20,22,0.18,0.35,Atalanta,0.46,0.46,0.40,0.39,0.08,4.0,0.0,2.0,2.0,4.0,8.0,10.0,317,46,0,0,3,14,0.79,1,15,1,154,163,399,18,8,0.06,0.31
140,ITA-Serie A,2324,2023-12-08 Juventus-SSC Napoli,15,15,2023-12-08 19:45:00+00:00,Juventus,SSC Napoli,1 , 0,FT,4230680,https://fotmob.com/matches/ssc-napoli-vs-juventus/388ur9#4230680,Juventus,1.09,1.09,0.44,1.04,0.05,3.0,0.0,7.0,6.0,2.0,4.0,11.0,205,34,0,0,3,11,0.71,5,26,2,93,112,290,20,24,0.36,0.42,SSC Napoli,1.23,1.23,0.21,0.81,0.42,3.0,0.0,7.0,9.0,1.0,6.0,13.0,511,66,1,1,6,12,0.88,5,37,2,315,196,580,28,19,0.17,0.61
141,ITA-Serie A,2324,2023-12-09 Atalanta-AC Milan,15,15,2023-12-09 17:00:00+00:00,Atalanta,AC Milan,3 , 2,FT,4230674,https://fotmob.com/matches/atalanta-vs-ac-milan/2exnf8#4230674,Atalanta,3.33,3.33,2.33,2.99,0.34,7.0,0.0,16.0,5.0,7.0,3.0,19.0,349,42,5,3,6,11,0.84,8,34,1,168,181,414,10,31,0.44,0.6,AC Milan,1.52,1.52,0.48,1.36,0.16,4.0,0.0,7.0,6.0,4.0,7.0,14.0,501,58,1,0,4,11,0.87,6,25,1,202,299,577,21,13,0.43,0.47
142,ITA-Serie A,2324,2023-12-09 Hellas Verona-Lazio,15,15,2023-12-09 14:00:00+00:00,Hellas Verona,Lazio,1 , 1,FT,4230678,https://fotmob.com/matches/lazio-vs-hellas-verona/2t05wi#4230678,Hellas Verona,1.08,1.08,0.80,1.06,0.02,1.0,0.0,3.0,3.0,1.0,2.0,5.0,156,29,1,0,1,16,0.64,3,23,2,59,97,243,15,6,0.21,0.34,Lazio,1.03,1.03,1.60,0.78,0.25,4.0,0.0,9.0,5.0,5.0,5.0,14.0,516,71,1,0,7,11,0.84,5,33,2,204,312,613,26,21,0.25,0.58
143,ITA-Serie A,2324,2023-12-09 Inter-Udinese,15,15,2023-12-09 19:45:00+00:00,Inter,Udinese,4 , 0,FT,4230679,https://fotmob.com/matches/udinese-vs-inter/2gg3e6#4230679,Inter,3.50,2.71,3.81,2.63,0.08,3.0,1.0,11.0,6.0,8.0,6.0,17.0,737,74,4,2,6,9,0.93,7,46,1,370,367,789,17,32,0.22,0.87,Udinese,0.80,0.80,0.03,0.66,0.14,6.0,0.0,6.0,4.0,1.0,5.0,11.0,225,26,1,1,1,6,0.82,3,15,1,95,130,276,14,14,0.6,0.54
144,ITA-Serie A,2324,2023-12-10 Frosinone-Torino,15,15,2023-12-10 11:30:00+00:00,Frosinone,Torino,0 , 0,FT,4230677,https://fotmob.com/matches/torino-vs-frosinone/37hdbf#4230677,Frosinone,0.77,0.77,0.68,0.62,0.15,3.0,0.0,7.0,3.0,5.0,4.0,11.0,323,52,3,3,3,13,0.73,2,21,0,125,198,440,22,13,0.4,0.35,Torino,1.25,1.25,0.65,0.74,0.51,5.0,1.0,13.0,8.0,3.0,3.0,16.0,274,48,0,0,8,17,0.71,5,27,3,164,110,385,17,33,0.23,0.41
145,ITA-Serie A,2324,2023-12-10 Monza-Genoa,15,15,2023-12-10 14:00:00+00:00,Monza,Genoa,1 , 0,FT,4230683,https://fotmob.com/matches/monza-vs-genoa/2bed89#4230683,Monza,0.39,0.39,0.97,0.32,0.06,2.0,0.0,2.0,1.0,3.0,4.0,6.0,374,51,1,0,2,11,0.84,0,21,2,119,255,447,15,13,0.0,0.42,Genoa,1.41,1.41,0.09,0.72,0.68,5.0,0.0,12.0,10.0,1.0,4.0,16.0,331,49,2,2,3,13,0.79,7,13,0,137,194,417,25,24,0.41,0.33
146,ITA-Serie A,2324,2023-12-10 Roma-Fiorentina,15,15,2023-12-10 19:45:00+00:00,Roma,Fiorentina,1 , 1,FT,4230682,https://fotmob.com/matches/fiorentina-vs-roma/2gak0t#4230682,Roma,0.66,0.66,0.20,0.66,0.00,1.0,0.0,3.0,2.0,1.0,1.0,4.0,234,34,1,0,1,14,0.74,2,24,1,72,162,317,12,12,0.33,0.36,Fiorentina,1.46,1.46,2.14,1.01,0.46,1.0,1.0,10.0,5.0,8.0,4.0,14.0,530,66,1,1,6,14,0.89,9,41,0,382,148,593,14,23,0.32,0.71
147,ITA-Serie A,2324,2023-12-10 Salernitana-Bologna,15,15,2023-12-10 17:00:00+00:00,Salernitana,Bologna,1 , 2,FT,4230681,https://fotmob.com/matches/salernitana-vs-bologna/27gnne#4230681,Salernitana,0.52,0.52,0.47,0.33,0.19,4.0,0.0,6.0,3.0,2.0,3.0,9.0,270,35,1,1,5,20,0.79,6,15,0,114,156,340,12,16,0.23,0.39,Bologna,2.09,2.09,2.30,2.09,0.04,2.0,1.0,7.0,3.0,5.0,3.0,10.0,611,65,3,1,1,15,0.89,1,28,2,267,344,685,20,18,0.17,0.56
148,ITA-Serie A,2324,2023-12-11 Cagliari-Sassuolo,15,15,2023-12-11 19:45:00+00:00,Cagliari,Sassuolo,2 , 1,FT,4230675,https://fotmob.com/matches/sassuolo-vs-cagliari/28s3h9#4230675,Cagliari,1.09,1.09,1.06,0.29,0.80,2.0,0.0,11.0,10.0,6.0,7.0,18.0,303,60,1,1,10,15,0.81,19,26,2,130,173,375,36,28,0.34,0.54,Sassuolo,0.89,0.89,1.16,0.54,0.35,2.0,0.0,3.0,2.0,4.0,5.0,8.0,194,40,2,1,4,15,0.71,3,19,2,87,107,274,17,8,0.23,0.28
149,ITA-Serie A,2324,2023-12-11 Empoli-Lecce,15,15,2023-12-11 17:30:00+00:00,Empoli,Lecce,1 , 1,FT,4230676,https://fotmob.com/matches/empoli-vs-lecce/2t1cjx#4230676,Empoli,1.48,1.48,0.48,0.73,0.76,4.0,0.0,15.0,8.0,6.0,3.0,18.0,328,55,2,2,8,14,0.78,12,24,3,119,209,418,30,36,0.43,0.38,Lecce,0.77,0.77,0.64,0.72,0.04,4.0,0.0,6.0,5.0,5.0,8.0,14.0,263,45,2,2,3,18,0.76,3,23,2,124,139,346,14,11,0.19,0.35
150,ITA-Serie A,2324,2023-12-15 Genoa-Juventus,16,16,2023-12-15 19:45:00+00:00,Genoa,Juventus,1 , 1,FT,4230687,https://fotmob.com/matches/juventus-vs-genoa/3chuqi#4230687,Genoa,0.82,0.82,0.78,0.50,0.32,1.0,0.0,7.0,7.0,3.0,4.0,11.0,242,43,1,0,6,14,0.76,6,15,0,114,128,318,19,18,0.33,0.33,Juventus,1.67,0.88,2.05,0.47,0.41,3.0,0.0,10.0,4.0,4.0,1.0,11.0,345,57,3,2,8,12,0.83,6,38,3,168,177,415,22,20,0.26,0.58
151,ITA-Serie A,2324,2023-12-16 Lecce-Frosinone,16,16,2023-12-16 14:00:00+00:00,Lecce,Frosinone,2 , 1,FT,4230691,https://fotmob.com/matches/lecce-vs-frosinone/38gwll#4230691,Lecce,0.66,0.66,0.43,0.56,0.10,2.0,0.0,9.0,9.0,6.0,8.0,17.0,221,40,0,0,5,8,0.72,4,33,6,112,109,307,15,24,0.21,0.45,Frosinone,1.73,0.95,1.40,0.95,0.00,2.0,0.0,7.0,4.0,5.0,4.0,11.0,377,60,3,2,4,14,0.8,2,20,0,159,218,474,24,26,0.18,0.43
152,ITA-Serie A,2324,2023-12-16 SSC Napoli-Cagliari,16,16,2023-12-16 17:30:00+00:00,SSC Napoli,Cagliari,2 , 1,FT,4230689,https://fotmob.com/matches/cagliari-vs-ssc-napoli/2su8st#4230689,SSC Napoli,1.86,1.86,1.46,1.57,0.29,5.0,1.0,15.0,11.0,5.0,6.0,21.0,472,67,5,3,5,9,0.85,10,26,5,292,180,557,20,50,0.45,0.39,Cagliari,1.12,1.12,1.25,0.77,0.35,1.0,0.0,8.0,5.0,3.0,1.0,9.0,165,33,3,2,3,10,0.61,4,31,1,87,78,272,17,17,0.29,0.41
153,ITA-Serie A,2324,2023-12-16 Torino-Empoli,16,16,2023-12-16 19:45:00+00:00,Torino,Empoli,1 , 0,FT,4230690,https://fotmob.com/matches/empoli-vs-torino/2s495r#4230690,Torino,1.17,1.17,2.22,1.08,0.09,2.0,0.0,9.0,5.0,3.0,1.0,10.0,357,52,5,4,6,15,0.81,5,33,2,175,182,443,26,26,0.2,0.51,Empoli,0.31,0.31,0.11,0.21,0.10,1.0,0.0,2.0,4.0,2.0,5.0,7.0,329,48,0,0,4,10,0.81,1,23,2,127,202,408,12,15,0.08,0.44
154,ITA-Serie A,2324,2023-12-17 AC Milan-Monza,16,16,2023-12-17 11:30:00+00:00,AC Milan,Monza,3 , 0,FT,4230688,https://fotmob.com/matches/monza-vs-ac-milan/1vlisq#4230688,AC Milan,2.03,2.03,2.64,1.39,0.64,3.0,1.0,12.0,5.0,9.0,5.0,17.0,364,45,2,0,4,8,0.87,4,23,3,155,209,418,8,23,0.57,0.56,Monza,1.58,1.58,1.16,1.29,0.28,6.0,0.0,13.0,11.0,4.0,8.0,21.0,471,55,1,1,5,8,0.92,6,15,0,259,212,513,5,29,0.3,0.65
155,ITA-Serie A,2324,2023-12-17 Bologna-Roma,16,16,2023-12-17 17:00:00+00:00,Bologna,Roma,2 , 0,FT,4230685,https://fotmob.com/matches/roma-vs-bologna/2uda6h#4230685,Bologna,0.52,0.52,0.89,0.48,0.04,4.0,0.0,5.0,2.0,2.0,3.0,8.0,487,56,1,0,0,16,0.88,0,16,4,203,284,552,9,17,0.0,0.4,Roma,0.60,0.60,0.95,0.41,0.19,2.0,0.0,6.0,3.0,3.0,2.0,8.0,359,44,1,1,4,16,0.84,5,17,3,151,208,428,19,15,0.33,0.47
156,ITA-Serie A,2324,2023-12-17 Fiorentina-Hellas Verona,16,16,2023-12-17 14:00:00+00:00,Fiorentina,Hellas Verona,1 , 0,FT,4230686,https://fotmob.com/matches/fiorentina-vs-hellas-verona/2sx086#4230686,Fiorentina,0.49,0.49,0.47,0.49,0.00,1.0,0.0,5.0,1.0,3.0,0.0,5.0,359,66,0,0,1,12,0.77,5,32,2,175,184,468,26,25,0.31,0.42,Hellas Verona,2.58,1.79,2.71,1.08,0.71,5.0,0.0,14.0,7.0,7.0,5.0,19.0,136,34,8,8,6,12,0.58,6,28,5,61,75,234,18,20,0.46,0.43
157,ITA-Serie A,2324,2023-12-17 Lazio-Inter,16,16,2023-12-17 19:45:00+00:00,Lazio,Inter,0 , 2,FT,4230692,https://fotmob.com/matches/lazio-vs-inter/2fv2k6#4230692,Lazio,1.49,1.49,1.92,1.30,0.19,3.0,0.0,12.0,6.0,4.0,1.0,13.0,420,48,3,3,8,13,0.87,7,25,1,244,176,483,15,28,0.21,0.57,Inter,1.62,1.62,1.17,1.34,0.28,3.0,0.0,10.0,5.0,4.0,2.0,12.0,474,52,4,2,7,15,0.88,2,26,0,126,348,541,16,28,0.13,0.55
158,ITA-Serie A,2324,2023-12-17 Udinese-Sassuolo,16,16,2023-12-17 14:00:00+00:00,Udinese,Sassuolo,2 , 2,FT,4230693,https://fotmob.com/matches/sassuolo-vs-udinese/29h7wo#4230693,Udinese,0.81,0.81,1.58,0.77,0.04,1.0,0.0,6.0,1.0,7.0,3.0,9.0,173,33,2,1,1,13,0.7,3,20,1,75,98,246,10,15,0.3,0.34,Sassuolo,3.03,1.46,2.42,0.85,0.60,8.0,2.0,12.0,6.0,7.0,9.0,21.0,395,67,4,2,13,6,0.83,8,26,0,254,141,477,37,51,0.17,0.53
159,ITA-Serie A,2324,2023-12-18 Atalanta-Salernitana,16,16,2023-12-18 19:45:00+00:00,Atalanta,Salernitana,4 , 1,FT,4230684,https://fotmob.com/matches/salernitana-vs-atalanta/1v0w82#4230684,Atalanta,1.89,1.89,2.50,1.65,0.24,3.0,1.0,13.0,6.0,11.0,7.0,20.0,396,52,4,2,10,9,0.82,4,30,1,216,180,482,22,31,0.15,0.61,Salernitana,1.32,1.32,0.97,0.93,0.39,4.0,1.0,8.0,3.0,3.0,2.0,10.0,355,48,1,1,7,11,0.77,3,16,3,131,224,461,25,16,0.21,0.24
160,ITA-Serie A,2324,2023-12-22 Empoli-Lazio,17,17,2023-12-22 17:30:00+00:00,Empoli,Lazio,0 , 2,FT,4230694,https://fotmob.com/matches/empoli-vs-lazio/2etmeu#4230694,Empoli,0.77,0.77,0.97,0.44,0.32,8.0,0.0,8.0,6.0,7.0,13.0,21.0,337,54,0,0,8,6,0.8,3,22,1,129,208,422,25,24,0.13,0.41,Lazio,2.34,2.34,1.86,2.28,0.06,6.0,0.0,12.0,1.0,7.0,2.0,14.0,287,46,2,1,9,17,0.8,2,25,3,117,170,360,21,33,0.11,0.46
161,ITA-Serie A,2324,2023-12-22 Monza-Fiorentina,17,17,2023-12-22 19:45:00+00:00,Monza,Fiorentina,0 , 1,FT,4230700,https://fotmob.com/matches/monza-vs-fiorentina/1vc5x3#4230700,Monza,0.74,0.74,0.67,0.62,0.12,2.0,0.0,4.0,3.0,2.0,3.0,7.0,391,53,1,1,1,12,0.81,3,26,0,124,267,483,18,10,0.25,0.37,Fiorentina,1.98,1.98,1.31,1.76,0.22,4.0,0.0,8.0,5.0,5.0,6.0,14.0,353,47,2,1,4,16,0.81,1,38,0,204,149,436,25,23,0.06,0.53
162,ITA-Serie A,2324,2023-12-22 Salernitana-AC Milan,17,17,2023-12-22 19:45:00+00:00,Salernitana,AC Milan,2 , 2,FT,4230702,https://fotmob.com/matches/salernitana-vs-ac-milan/1vdrz2#4230702,Salernitana,1.52,1.52,1.67,1.01,0.51,6.0,0.0,12.0,6.0,7.0,7.0,19.0,206,34,1,1,6,16,0.77,7,21,2,104,102,268,16,21,0.47,0.42,AC Milan,2.22,2.22,2.63,1.44,0.78,6.0,0.0,13.0,6.0,9.0,8.0,21.0,449,66,5,3,6,11,0.88,7,13,2,193,256,508,13,28,0.24,0.41
163,ITA-Serie A,2324,2023-12-22 Sassuolo-Genoa,17,17,2023-12-22 17:30:00+00:00,Sassuolo,Genoa,1 , 2,FT,4230701,https://fotmob.com/matches/sassuolo-vs-genoa/2qctjb#4230701,Sassuolo,1.38,1.38,1.83,1.21,0.17,2.0,0.0,6.0,7.0,3.0,6.0,12.0,304,43,2,1,3,11,0.82,3,29,2,154,150,370,14,21,0.2,0.55,Genoa,1.68,0.89,1.68,0.76,0.14,1.0,0.0,11.0,8.0,5.0,3.0,14.0,410,57,1,0,6,9,0.85,6,25,1,168,242,480,19,17,0.24,0.5
164,ITA-Serie A,2324,2023-12-23 Bologna-Atalanta,17,17,2023-12-23 14:00:00+00:00,Bologna,Atalanta,1 , 0,FT,4230698,https://fotmob.com/matches/atalanta-vs-bologna/2sl6d8#4230698,Bologna,0.68,0.68,0.59,0.43,0.24,1.0,0.0,5.0,7.0,1.0,4.0,9.0,506,60,2,1,3,10,0.82,1,23,0,214,292,614,26,15,0.1,0.34,Atalanta,1.18,1.18,0.55,0.96,0.22,2.0,0.0,9.0,8.0,2.0,3.0,12.0,303,40,2,2,5,14,0.78,8,17,1,133,170,390,19,20,0.5,0.39
165,ITA-Serie A,2324,2023-12-23 Frosinone-Juventus,17,17,2023-12-23 11:30:00+00:00,Frosinone,Juventus,1 , 2,FT,4230695,https://fotmob.com/matches/juventus-vs-frosinone/38fmtf#4230695,Frosinone,0.51,0.51,0.66,0.38,0.13,3.0,0.0,3.0,4.0,3.0,7.0,10.0,388,57,1,0,8,6,0.84,2,19,1,178,210,460,23,10,0.11,0.42,Juventus,1.14,1.14,1.17,0.70,0.44,3.0,1.0,9.0,7.0,3.0,4.0,13.0,271,43,2,2,8,12,0.79,7,28,5,124,147,343,26,28,0.29,0.51
166,ITA-Serie A,2324,2023-12-23 Hellas Verona-Cagliari,17,17,2023-12-23 17:00:00+00:00,Hellas Verona,Cagliari,2 , 0,FT,4230699,https://fotmob.com/matches/cagliari-vs-hellas-verona/2sun03#4230699,Hellas Verona,0.92,0.92,1.71,0.77,0.15,1.0,0.0,8.0,7.0,5.0,5.0,13.0,388,59,2,1,11,9,0.83,11,33,1,163,225,466,10,26,0.35,0.6,Cagliari,0.79,0.79,0.23,0.35,0.44,1.0,1.0,9.0,8.0,3.0,3.0,12.0,253,41,1,1,7,19,0.77,4,39,1,108,145,329,26,18,0.21,0.56
167,ITA-Serie A,2324,2023-12-23 Inter-Lecce,17,17,2023-12-23 17:00:00+00:00,Inter,Lecce,2 , 0,FT,4230696,https://fotmob.com/matches/inter-vs-lecce/2u5qhi#4230696,Inter,2.92,2.92,1.94,2.34,0.57,3.0,1.0,13.0,9.0,8.0,7.0,20.0,527,68,5,4,16,8,0.9,11,23,0,224,303,585,16,37,0.29,0.59,Lecce,1.29,1.29,0.80,1.24,0.05,1.0,0.0,6.0,5.0,5.0,5.0,11.0,218,32,2,2,2,14,0.8,8,15,0,92,126,274,13,13,0.47,0.39
168,ITA-Serie A,2324,2023-12-23 Roma-SSC Napoli,17,17,2023-12-23 19:45:00+00:00,Roma,SSC Napoli,2 , 0,FT,4230703,https://fotmob.com/matches/roma-vs-ssc-napoli/2ukfv8#4230703,Roma,1.90,1.90,2.67,1.71,0.20,3.0,1.0,11.0,10.0,4.0,6.0,17.0,265,41,3,2,4,19,0.79,6,16,2,118,147,334,16,26,0.35,0.47,SSC Napoli,0.70,0.70,0.09,0.24,0.46,3.0,0.0,4.0,2.0,2.0,3.0,7.0,429,59,0,0,0,12,0.87,2,37,1,210,219,494,25,14,0.14,0.67
169,ITA-Serie A,2324,2023-12-23 Torino-Udinese,17,17,2023-12-23 14:00:00+00:00,Torino,Udinese,1 , 1,FT,4230697,https://fotmob.com/matches/udinese-vs-torino/2su8qu#4230697,Torino,1.01,1.01,0.68,0.44,0.57,4.0,0.0,6.0,6.0,4.0,8.0,14.0,413,62,0,0,8,10,0.86,7,16,3,217,196,481,24,26,0.23,0.44,Udinese,0.85,0.85,0.88,0.65,0.21,1.0,0.0,6.0,5.0,4.0,4.0,10.0,227,38,1,0,2,11,0.73,3,16,1,82,145,313,11,18,0.27,0.31
170,ITA-Serie A,2324,2023-12-29 Fiorentina-Torino,18,18,2023-12-29 17:30:00+00:00,Fiorentina,Torino,1 , 0,FT,4230706,https://fotmob.com/matches/fiorentina-vs-torino/2s4nb6#4230706,Fiorentina,0.55,0.55,0.69,0.17,0.37,4.0,0.0,6.0,5.0,3.0,6.0,12.0,282,52,2,1,4,11,0.79,5,43,2,148,134,357,21,15,0.23,0.57,Torino,0.34,0.34,0.50,0.20,0.14,0.0,0.0,5.0,3.0,3.0,1.0,6.0,246,48,1,1,2,15,0.74,7,19,2,100,146,331,17,13,0.32,0.32
171,ITA-Serie A,2324,2023-12-29 Genoa-Inter,18,18,2023-12-29 19:45:00+00:00,Genoa,Inter,1 , 1,FT,4230707,https://fotmob.com/matches/inter-vs-genoa/2xzyqb#4230707,Genoa,0.54,0.54,0.67,0.15,0.39,4.0,0.0,10.0,5.0,4.0,3.0,13.0,293,48,0,0,8,13,0.79,10,18,0,142,151,372,16,22,0.37,0.36,Inter,1.81,1.81,2.03,0.72,1.09,4.0,1.0,13.0,6.0,6.0,3.0,16.0,366,52,1,0,2,15,0.86,3,16,0,181,185,426,16,27,0.19,0.42
172,ITA-Serie A,2324,2023-12-29 Lazio-Frosinone,18,18,2023-12-29 19:45:00+00:00,Lazio,Frosinone,3 , 1,FT,4230712,https://fotmob.com/matches/lazio-vs-frosinone/2t636u#4230712,Lazio,1.56,1.56,1.96,1.02,0.53,3.0,1.0,9.0,5.0,5.0,4.0,13.0,372,54,3,2,6,18,0.82,6,38,2,145,227,455,26,21,0.35,0.62,Frosinone,1.13,0.34,1.02,0.22,0.12,4.0,0.0,4.0,5.0,2.0,7.0,11.0,298,46,1,0,2,15,0.78,4,23,0,90,208,384,25,15,0.44,0.39
173,ITA-Serie A,2324,2023-12-29 SSC Napoli-Monza,18,18,2023-12-29 17:30:00+00:00,SSC Napoli,Monza,0 , 0,FT,4230713,https://fotmob.com/matches/monza-vs-ssc-napoli/27vdst#4230713,SSC Napoli,1.97,1.97,1.70,1.52,0.45,6.0,0.0,19.0,10.0,9.0,6.0,25.0,437,58,4,4,10,10,0.88,10,35,0,279,158,496,21,36,0.38,0.81,Monza,1.37,0.58,1.21,0.57,0.02,3.0,0.0,7.0,2.0,3.0,1.0,8.0,290,42,1,1,1,21,0.81,5,23,2,78,212,360,13,15,0.63,0.46
174,ITA-Serie A,2324,2023-12-30 AC Milan-Sassuolo,18,18,2023-12-30 17:00:00+00:00,AC Milan,Sassuolo,1 , 0,FT,4230710,https://fotmob.com/matches/sassuolo-vs-ac-milan/294gu6#4230710,AC Milan,1.56,1.56,0.94,1.17,0.40,7.0,0.0,10.0,11.0,2.0,10.0,20.0,452,59,1,0,6,8,0.88,6,34,6,216,236,513,15,23,0.43,0.56,Sassuolo,0.49,0.49,0.60,0.40,0.09,3.0,0.0,4.0,3.0,6.0,8.0,12.0,286,41,0,0,5,7,0.81,3,21,0,165,121,355,20,10,0.14,0.45
175,ITA-Serie A,2324,2023-12-30 Atalanta-Lecce,18,18,2023-12-30 11:30:00+00:00,Atalanta,Lecce,1 , 0,FT,4230704,https://fotmob.com/matches/atalanta-vs-lecce/2sxefy#4230704,Atalanta,1.09,1.09,1.46,0.78,0.31,2.0,2.0,12.0,11.0,4.0,5.0,17.0,443,62,1,1,5,10,0.81,7,33,2,234,209,545,21,32,0.3,0.46,Lecce,1.22,1.22,0.08,1.05,0.17,3.0,0.0,6.0,10.0,2.0,9.0,15.0,230,38,3,3,6,16,0.72,4,31,3,103,127,319,18,15,0.2,0.46
176,ITA-Serie A,2324,2023-12-30 Cagliari-Empoli,18,18,2023-12-30 14:00:00+00:00,Cagliari,Empoli,0 , 0,FT,4230705,https://fotmob.com/matches/cagliari-vs-empoli/2eoi02#4230705,Cagliari,1.77,0.98,1.24,0.50,0.48,2.0,0.0,10.0,9.0,3.0,4.0,14.0,230,50,1,1,8,18,0.7,9,42,3,125,105,329,25,24,0.24,0.52,Empoli,0.28,0.28,0.33,0.20,0.09,1.0,0.0,3.0,3.0,1.0,2.0,5.0,254,50,0,0,6,18,0.72,2,36,3,91,163,354,16,14,0.13,0.43
177,ITA-Serie A,2324,2023-12-30 Hellas Verona-Salernitana,18,18,2023-12-30 17:00:00+00:00,Hellas Verona,Salernitana,0 , 1,FT,4230708,https://fotmob.com/matches/salernitana-vs-hellas-verona/27nbbi#4230708,Hellas Verona,0.79,0.79,0.00,0.49,0.29,2.0,0.0,9.0,9.0,0.0,2.0,11.0,254,48,1,1,7,14,0.75,8,30,2,120,134,340,19,18,0.29,0.48,Salernitana,0.52,0.52,1.10,0.28,0.24,3.0,0.0,6.0,3.0,3.0,3.0,9.0,273,52,2,2,6,13,0.73,7,25,0,176,97,374,28,30,0.35,0.39
178,ITA-Serie A,2324,2023-12-30 Juventus-Roma,18,18,2023-12-30 19:45:00+00:00,Juventus,Roma,1 , 0,FT,4230709,https://fotmob.com/matches/roma-vs-juventus/2uof4v#4230709,Juventus,1.12,1.12,1.41,0.95,0.17,3.0,0.0,9.0,6.0,4.0,4.0,13.0,370,43,3,2,2,15,0.84,2,38,2,203,167,439,11,26,0.13,0.6,Roma,0.46,0.46,0.43,0.35,0.11,4.0,1.0,6.0,5.0,2.0,5.0,11.0,519,57,0,0,2,14,0.87,4,23,0,284,235,594,13,20,0.21,0.43
179,ITA-Serie A,2324,2023-12-30 Udinese-Bologna,18,18,2023-12-30 14:00:00+00:00,Udinese,Bologna,3 , 0,FT,4230711,https://fotmob.com/matches/udinese-vs-bologna/2tf6iu#4230711,Udinese,1.13,1.13,2.02,0.80,0.33,2.0,0.0,8.0,6.0,7.0,7.0,15.0,145,27,3,1,7,15,0.75,4,8,1,83,62,193,14,16,0.24,0.26,Bologna,0.95,0.95,0.58,0.68,0.28,2.0,0.0,10.0,7.0,5.0,4.0,14.0,491,73,0,0,7,14,0.88,2,21,0,259,232,561,19,25,0.13,0.5
